time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-05T00:31:05.710Z,19.481,-155.656333333333,5.66,1.03,md,12,114,,0.13,hv,hv72903747,2022-02-05T00:50:39.280Z,"Island of Hawaii, Hawaii",earthquake,0.61,0.99,0.265556765983681,10,reviewed,hv,hv
2022-02-05T00:29:32.229Z,35.13966667,-97.78416667,5.37,1.27,ml,41,93,0.05398940544,0.39,ok,ok2022clzp,2022-02-07T14:16:20.759Z,"8 km ESE of Amber, Oklahoma",earthquake,,0.8,0.27,14,reviewed,ok,ok
2022-02-05T00:16:50.183Z,63.4563,-148.7669,9.9,1.5,ml,,,,0.62,ak,ak0221njg13u,2022-02-05T00:21:46.459Z,"11 km NE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-05T00:00:37.020Z,19.4826666666667,-155.651833333333,2.44,0.67,md,7,131,,0.11,hv,hv72903697,2022-02-05T00:59:30.120Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,1.64,0.226750661061849,4,reviewed,hv,hv
2022-02-04T23:49:29.700Z,46.8788333,-112.5128333,11.18,0.65,ml,5,152,0.043,0.05,mb,mb80537954,2022-02-08T00:11:05.080Z,"15 km ESE of Lincoln, Montana",earthquake,1.02,1.4,,0,reviewed,mb,mb
2022-02-04T23:49:11.210Z,38.8364983,-122.8113327,1.99,0.36,md,9,104,0.01312,0.01,nc,nc73688466,2022-02-05T02:01:14.214Z,"8km WNW of Cobb, CA",earthquake,0.4,1.32,,1,automatic,nc,nc
2022-02-04T23:43:19.880Z,38.8286667,-122.8546677,1.98,0.85,md,14,101,0.002055,0.02,nc,nc73688461,2022-02-05T01:56:10.184Z,"10km NW of The Geysers, CA",earthquake,0.27,0.5,0.02,3,automatic,nc,nc
2022-02-04T23:37:40.030Z,32.8455,-115.7323333,8.69,1.63,ml,36,79,0.00601,0.26,ci,ci40176960,2022-02-04T23:53:37.820Z,"15km W of Imperial, CA",earthquake,0.31,0.65,0.224,23,reviewed,ci,ci
2022-02-04T23:23:42.860Z,38.8139992,-122.7949982,2.95,0.64,md,24,39,0.006027,0.04,nc,nc73688456,2022-02-05T00:11:15.587Z,"5km NW of The Geysers, CA",earthquake,0.24,0.52,0.28,4,automatic,nc,nc
2022-02-04T23:21:24.846Z,62.3024,-149.8708,15.2,0.9,ml,,,,0.58,ak,ak0221m9mn44,2022-02-04T23:56:03.786Z,"12 km E of Talkeetna, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-02-04T23:15:37.042Z,-17.1177,-173.4552,10,5,mb,,70,8.13,0.56,us,us7000gi46,2022-02-06T06:24:54.114Z,"133 km SSE of Hihifo, Tonga",earthquake,10.2,1.9,0.07,64,reviewed,us,us
2022-02-04T23:15:16.490Z,60.0035,-153.130833333333,6.15,-0.9,ml,5,159,,0.2,av,av91479496,2022-02-05T01:48:59.330Z,"59 km ENE of Pedro Bay, Alaska",earthquake,1.05,1.56,0.12871409350931,5,reviewed,av,av
2022-02-04T23:11:16.310Z,33.8746667,-117.5161667,-0.57,1.01,ml,17,90,0.08226,0.16,ci,ci40176920,2022-02-04T23:36:36.421Z,"1km SE of Home Gardens, CA",quarry blast,0.46,31.61,0.107,23,reviewed,ci,ci
2022-02-04T23:10:54.574Z,61.6194,-149.8078,32.6,1.7,ml,,,,0.62,ak,ak0221m9kdkg,2022-02-04T23:15:28.511Z,"1 km SSE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-04T23:06:32.720Z,41.2816667,-112.2555,9.45,1.07,md,15,97,0.1208,0.24,uu,uu60480467,2022-02-04T23:28:06.530Z,"14 km W of Plain City, Utah",earthquake,0.51,2.36,0.168,11,reviewed,uu,uu
2022-02-04T23:00:57.140Z,38.8133316,-122.795166,3.29,1.2,md,27,41,0.005357,0.02,nc,nc73688446,2022-02-05T01:10:12.925Z,"5km NW of The Geysers, CA",earthquake,0.22,0.42,0.02,6,automatic,nc,nc
2022-02-04T23:00:05.680Z,38.8131676,-122.795166,3.32,0.89,md,21,41,0.005193,0.02,nc,nc73688441,2022-02-04T23:38:12.395Z,"5km NW of The Geysers, CA",earthquake,0.25,0.54,0.03,5,automatic,nc,nc
2022-02-04T22:59:34.450Z,38.8268318,-122.8518295,1.24,0.37,md,9,112,0.01364,0.01,nc,nc73688436,2022-02-04T23:27:13.332Z,"10km WNW of The Geysers, CA",earthquake,0.37,0.76,,1,automatic,nc,nc
2022-02-04T22:57:27.470Z,33.9768333,-116.8135,19.13,0.75,ml,24,106,0.1276,0.12,ci,ci40176896,2022-02-04T23:28:55.375Z,"7km NNW of Cabazon, CA",earthquake,0.22,0.54,0.111,12,reviewed,ci,ci
2022-02-04T22:52:44.360Z,32.8321667,-115.5901667,12.56,0.97,ml,7,152,0.07342,0.15,ci,ci40176872,2022-02-04T23:31:29.394Z,"3km SW of Imperial, CA",earthquake,1.21,1.5,0.169,3,reviewed,ci,ci
2022-02-04T22:47:51.610Z,38.7879982,-122.7695007,1.88,0.55,md,15,81,0.01475,0.03,nc,nc73688426,2022-02-05T00:18:14.623Z,"2km NW of The Geysers, CA",earthquake,0.28,0.53,0.4,4,automatic,nc,nc
2022-02-04T22:44:31.700Z,52.0426666666667,-174.120166666667,18.64,1.3,ml,5,336,,0.06,av,av91048918,2022-02-05T02:15:19.190Z,"17 km SSE of Atka, Alaska",earthquake,1.37,1.17,0.468161115416455,5,reviewed,av,av
2022-02-04T22:39:22.430Z,19.4915,-155.643333333333,5.15,0.73,md,10,94,,0.11,hv,hv72903597,2022-02-04T23:14:33.960Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.74,0.205417641123073,6,reviewed,hv,hv
2022-02-04T22:35:33.604Z,36.5593,-116.256,6.9,0.1,ml,10,139.04,0.109,0.1054,nn,nn00833276,2022-02-05T02:38:59.879Z,"45 km NNW of Pahrump, Nevada",earthquake,,2.9,1.06,5,reviewed,nn,nn
2022-02-04T22:34:25.570Z,51.8493333333333,-177.8255,3.63,-0.22,ml,4,232,,0.08,av,av91048923,2022-02-05T02:18:07.570Z,"82 km W of Adak, Alaska",earthquake,0.75,0.94,0.300781051338632,4,reviewed,av,av
2022-02-04T22:22:27.530Z,17.918,-66.7478333333333,6.56,2.14,md,12,231,,0.13,pr,pr71332833,2022-02-04T22:32:02.700Z,"9 km SSW of Tallaboa, Puerto Rico",earthquake,0.61,0.36,0.245114646806154,9,reviewed,pr,pr
2022-02-04T22:16:24.020Z,19.475,-155.650666666667,4.53,0.79,md,11,114,,0.13,hv,hv72903557,2022-02-04T23:04:06.320Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.89,0.253902765453687,8,reviewed,hv,hv
2022-02-04T22:12:34.658Z,63.2658,-151.0562,12.1,1.7,ml,,,,0.55,ak,ak0221m8zbuv,2022-02-04T22:24:03.408Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-04T22:11:14.457Z,39.3497,-120.0197,6.6,0.7,ml,11,62.66,0.059,0.1391,nn,nn00833275,2022-02-05T02:38:58.846Z,"4 km S of Floriston, California",earthquake,,2,0.26,4,reviewed,nn,nn
2022-02-04T22:09:21.006Z,36.4419,-116.7827,0,0.4,ml,3,170.92,0.142,0.16,nn,nn00833274,2022-02-05T02:38:51.530Z,"6 km E of Furnace Creek, California",earthquake,,0,1.22,3,reviewed,nn,nn
2022-02-04T21:56:09.940Z,17.9733333333333,-66.8041666666667,20.22,1.81,md,8,201,,0.24,pr,pr71332823,2022-02-04T23:25:52.505Z,"2 km SE of Indios, Puerto Rico",earthquake,1.14,0.92,0.134100127193796,6,reviewed,pr,pr
2022-02-04T21:54:01.550Z,38.8129997,-122.7559967,0.52,0.54,md,11,116,0.01269,0.03,nc,nc73688416,2022-02-04T22:11:15.896Z,"3km WSW of Cobb, CA",earthquake,0.25,0.6,0.14,3,automatic,nc,nc
2022-02-04T21:53:06.115Z,63.0801,-151.4611,1,1.7,ml,,,,0.67,ak,ak0221m8mmf8,2022-02-04T22:05:21.351Z,"53 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-04T21:51:01.130Z,19.4808333333333,-155.6455,4.41,1,md,14,122,,0.11,hv,hv72903512,2022-02-04T22:05:09.970Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.69,0.143377109177411,5,reviewed,hv,hv
2022-02-04T21:46:04.360Z,19.1898326873779,-155.395004272461,32.1300010681152,1.88,md,45,162,,0.119999997,hv,hv72903502,2022-02-04T21:49:26.250Z,"8 km E of Pāhala, Hawaii",earthquake,0.61,0.850000024,1.13999999,24,automatic,hv,hv
2022-02-04T21:43:26.670Z,19.484,-155.645166666667,2.06,1.57,md,34,67,,0.19,hv,hv72903492,2022-02-04T22:13:37.630Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.79,0.210315709021962,14,reviewed,hv,hv
2022-02-04T21:33:58.530Z,19.4866666666667,-155.651833333333,5.22,1.24,md,20,94,,0.11,hv,hv72903467,2022-02-04T21:50:43.830Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.74,0.0805751023563864,10,reviewed,hv,hv
2022-02-04T21:32:21.396Z,58.1113,-154.632,94.1,2.8,ml,,,,0.69,ak,ak0221m8i5jv,2022-02-04T22:07:20.040Z,"61 km N of Karluk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-02-04T21:32:18.217Z,-30.4671,-176.6025,10,4.9,mb,,146,1.659,0.85,us,us7000gi3e,2022-02-04T22:25:52.040Z,"Kermadec Islands region",earthquake,9.4,2,0.114,25,reviewed,us,us
2022-02-04T21:28:57.723Z,60.4435,-151.5301,57.5,1.6,ml,,,,0.55,ak,ak0221m8hdho,2022-02-04T21:36:47.623Z,"13 km WNW of Kalifornsky, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-02-04T21:27:29.520Z,38.7840004,-122.7545013,5.82,0.21,md,10,115,0.01391,0.1,nc,nc73688391,2022-02-04T23:07:11.207Z,"1km NNE of The Geysers, CA",earthquake,0.82,1.4,0.16,2,automatic,nc,nc
2022-02-04T21:24:04.153Z,8.4261,-83.1154,24.34,4.8,mwr,,131,0.559,0.83,us,us7000gi36,2022-02-05T16:42:09.598Z,"19 km S of Golfito, Costa Rica",earthquake,6.4,5,0.08,15,reviewed,us,us
2022-02-04T21:14:14.920Z,41.6914,-81.4879,6.22,2.4,ml,,90,0.11,0.26,us,us7000gi3h,2022-02-07T22:53:12.299Z,"4 km NW of Lakeline, Ohio",earthquake,2.8,4.3,0.105,12,reviewed,us,us
2022-02-04T21:13:12.870Z,19.2238333333333,-155.453833333333,28.24,1.34,md,13,112,,0.09,hv,hv72903437,2022-02-05T00:40:18.970Z,"3 km NE of Pāhala, Hawaii",earthquake,0.65,0.87,0.0795962369304313,8,reviewed,hv,hv
2022-02-04T21:09:34.290Z,38.7866669,-122.7454987,1.8,0.66,md,13,83,0.007665,0.02,nc,nc73688386,2022-02-04T22:42:11.060Z,"1km NE of The Geysers, CA",earthquake,0.29,0.61,0.12,3,automatic,nc,nc
2022-02-04T21:03:13.369Z,59.8388,-152.6121,87.4,1.2,ml,,,,0.21,ak,ak0221m8bx60,2022-02-04T21:05:44.226Z,"44 km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-04T21:00:39.265Z,38.1752,-117.819,7,1.2,ml,15,147.45,0.116,0.1427,nn,nn00833260,2022-02-05T02:38:40.819Z,"34 km SE of Mina, Nevada",earthquake,,4.1,0.66,4,reviewed,nn,nn
2022-02-04T20:54:21.060Z,17.9473333333333,-66.8266666666667,10.15,2.11,md,8,212,,0.04,pr,pr71332813,2022-02-04T22:47:50.550Z,"5 km S of Indios, Puerto Rico",earthquake,0.58,0.48,0.0332455758525403,6,reviewed,pr,pr
2022-02-04T20:52:52.262Z,-20.4412,-69.0237,106.77,4,mb,,62,0.322,0.74,us,us7000gi2n,2022-02-05T17:45:12.849Z,"120 km ESE of Iquique, Chile",earthquake,5.6,5.7,0.173,9,reviewed,us,us
2022-02-04T20:43:06.510Z,19.4803333333333,-155.655,2.51,0.49,md,12,136,,0.11,hv,hv72903392,2022-02-05T00:12:27.070Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.94,0.0851701432295068,5,reviewed,hv,hv
2022-02-04T20:36:31.140Z,51.8585,-177.812,3.7,0.14,ml,4,252,,0.2,av,av91479331,2022-02-04T22:35:14.750Z,"81 km W of Adak, Alaska",earthquake,1.25,0.6,0.138315944126213,4,reviewed,av,av
2022-02-04T20:31:48.020Z,38.7910004,-122.7614975,1.68,0.45,md,10,76,0.009711,0.02,nc,nc73688371,2022-02-04T20:51:14.401Z,"2km NNW of The Geysers, CA",earthquake,0.29,0.69,0.4,2,automatic,nc,nc
2022-02-04T20:27:11.310Z,51.8498333333333,-177.823,3.76,-0.03,ml,4,234,,0.1,av,av91479326,2022-02-04T22:32:54.070Z,"81 km W of Adak, Alaska",earthquake,1.19,0.55,0.295100347667287,4,reviewed,av,av
2022-02-04T20:25:09.550Z,-48.0343,99.4981,10,6.3,mww,,41,18.982,0.63,us,us7000gi25,2022-02-05T20:28:45.435Z,"southeast Indian Ridge",earthquake,4.4,1.7,0.071,19,reviewed,us,us
2022-02-04T20:22:33.457Z,65.0364,-147.0673,2.8,1.8,ml,,,,0.95,ak,ak0221m7ulpt,2022-02-04T20:34:20.927Z,"18 km N of Two Rivers, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-04T20:20:55.120Z,34.3863333,-116.4603333,5.02,0.97,ml,16,137,0.1144,0.12,ci,ci40176760,2022-02-04T23:28:17.998Z,"30km N of Yucca Valley, CA",earthquake,0.21,1.18,0.225,6,reviewed,ci,ci
2022-02-04T20:20:52.570Z,51.86,-177.823333333333,2.71,0.8,ml,5,241,,0.16,av,av91479311,2022-02-04T22:29:38.310Z,"81 km W of Adak, Alaska",earthquake,0.66,0.67,0.407753344372257,5,reviewed,av,av
2022-02-04T20:06:04.745Z,61.7208,-141.8459,20.1,1.6,ml,,,,0.48,ak,ak0221m7r410,2022-02-04T20:17:59.097Z,"65 km ENE of McCarthy, Alaska",earthquake,,14,,,automatic,ak,ak
2022-02-04T20:04:07.680Z,51.8611666666667,-177.816,3.2,0.47,ml,5,249,,0.12,av,av91479291,2022-02-04T22:26:43.490Z,"81 km W of Adak, Alaska",earthquake,0.59,0.72,0.248110102092724,5,reviewed,av,av
2022-02-04T20:03:06.050Z,17.9781666666667,-66.9846666666667,7.08,1.96,md,9,168,,0.08,pr,pr71332803,2022-02-04T20:11:58.740Z,"6 km E of La Parguera, Puerto Rico",earthquake,0.28,0.39,0.065788966945121,5,reviewed,pr,pr
2022-02-04T20:03:03.200Z,51.862,-177.8165,3.2,0.59,ml,5,248,,0.12,av,av91479286,2022-02-04T22:20:56.140Z,"81 km W of Adak, Alaska",earthquake,0.6,0.75,0.254899031438844,5,reviewed,av,av
2022-02-04T20:00:11.860Z,19.1795,-155.4885,30.79,1.55,md,11,253,,0.07,hv,hv72903337,2022-02-04T20:15:54.850Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.77,0.74,0.0506250259264358,5,reviewed,hv,hv
2022-02-04T19:58:52.380Z,38.1143333,-122.1755,-0.1,1.77,md,14,96,0.02239,0.13,nc,nc73688356,2022-02-05T04:49:28.356Z,"5km E of Vallejo, CA",quarry blast,0.35,31.61,0.316,30,reviewed,nc,nc
2022-02-04T19:57:06.950Z,34.991,-118.1841667,-0.82,1.68,ml,13,58,0.1177,0.2,ci,ci40176736,2022-02-04T23:21:58.775Z,"7km S of Mojave, CA",quarry blast,0.46,31.61,0.18,35,reviewed,ci,ci
2022-02-04T19:50:44.570Z,36.7365,-98.36916667,7,2.45,ml,98,118,0,0.2,ok,ok2022clqk,2022-02-04T23:03:31.040Z,"Oklahoma",earthquake,,0.5,0.2,28,reviewed,ok,ok
2022-02-04T19:49:35.500Z,19.4738333333333,-155.586,-1.01,1.62,md,9,101,,0.1,hv,hv72903327,2022-02-04T20:05:31.890Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.2,0.1276042655492,6,reviewed,hv,hv
2022-02-04T19:43:04.671Z,60.2875,-152.9261,116.6,1.8,ml,,,,0.3,ak,ak0221m7dmai,2022-02-04T19:50:06.095Z,"74 km WNW of Ninilchik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-02-04T19:37:36.590Z,38.824501,-122.845665,0.97,0.37,md,7,131,0.008422,0.02,nc,nc73688346,2022-02-04T20:17:17.188Z,"9km NW of The Geysers, CA",earthquake,0.34,1.55,,1,automatic,nc,nc
2022-02-04T19:35:13.320Z,64.421,-146.8322,0,1.7,ml,,,,0.64,ak,ak0221m7bwuv,2022-02-04T19:47:25.730Z,"11 km SSE of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-04T19:32:42.540Z,33.6725,-116.7193333,14.46,0.43,ml,13,101,0.03814,0.05,ci,ci40176712,2022-02-04T23:17:25.265Z,"8km S of Idyllwild, CA",earthquake,0.27,0.33,0.201,5,reviewed,ci,ci
2022-02-04T19:31:46.900Z,38.8279991,-122.7901688,1.37,0.35,md,7,105,0.0104,0.01,nc,nc73688336,2022-02-04T19:55:12.046Z,"6km W of Cobb, CA",earthquake,0.57,1.2,,1,automatic,nc,nc
2022-02-04T19:25:46.160Z,18.0125,-66.8426666666667,19.58,1.43,md,3,210,,0.03,pr,pr71332808,2022-02-04T21:11:46.100Z,"2 km SSE of Yauco, Puerto Rico",earthquake,1.77,1.44,0.160561644814146,3,reviewed,pr,pr
2022-02-04T19:25:30.700Z,38.8336678,-122.8208313,1.44,0.36,md,6,160,0.01326,0.04,nc,nc73688331,2022-02-04T19:44:12.976Z,"8km NW of The Geysers, CA",earthquake,0.53,2.84,,1,automatic,nc,nc
2022-02-04T19:15:48.190Z,51.5385,-177.409333333333,9.75,1.09,ml,11,277,,0.13,av,av91479256,2022-02-05T02:23:33.650Z,"65 km SW of Adak, Alaska",earthquake,1.39,2.4,0.325949514844332,11,reviewed,av,av
2022-02-04T19:13:17.590Z,19.1574993133545,-155.471664428711,31.2399997711182,2.43,ml,49,159,,0.109999999,hv,hv72903287,2022-02-04T22:34:37.040Z,"5 km S of Pāhala, Hawaii",earthquake,0.53,0.680000007,3.56,21,automatic,hv,hv
2022-02-04T19:12:40.590Z,18.6835,-67.4511666666667,12.84,2.56,md,5,293,,0.12,pr,pr71332838,2022-02-04T22:59:29.270Z,"42 km NW of Aguadilla, Puerto Rico",earthquake,2.15,2.56,0.148683480197935,3,reviewed,pr,pr
2022-02-04T19:09:53.568Z,39.3506,-120.0159,5.7,0.8,ml,10,62.57,0.06,0.1106,nn,nn00833271,2022-02-05T02:38:50.858Z,"4 km S of Floriston, California",earthquake,,2.4,0.39,6,reviewed,nn,nn
2022-02-04T19:03:11.460Z,17.9263333333333,-66.956,9.53,2.24,md,21,203,,0.13,pr,pr71332778,2022-02-04T19:39:07.420Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.47,0.53,0.154235317495328,9,reviewed,pr,pr
2022-02-04T19:01:49.390Z,19.4831666666667,-155.647,4.57,0.85,md,13,125,,0.11,hv,hv72903267,2022-02-04T19:44:09.600Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.75,0.160246612787639,5,reviewed,hv,hv
2022-02-04T18:55:37.560Z,38.8293343,-122.7610016,0.46,0.36,md,7,144,0.007052,0.01,nc,nc73688326,2022-02-04T19:32:13.903Z,"3km WNW of Cobb, CA",earthquake,0.37,0.74,,1,automatic,nc,nc
2022-02-04T18:46:34.590Z,19.4815,-155.644333333333,3.03,1.46,md,18,68,,0.14,hv,hv72903242,2022-02-04T19:30:06.200Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.85,0.0859478397805398,8,reviewed,hv,hv
2022-02-04T18:36:16.660Z,17.962,-66.9036666666667,15.82,1.66,md,6,214,,0.18,pr,pr71332818,2022-02-04T21:54:16.060Z,"1 km SSE of Guánica, Puerto Rico",earthquake,0.97,0.75,0.0522746494662468,4,reviewed,pr,pr
2022-02-04T18:35:51.190Z,51.8578333333333,-177.922333333333,3.71,0.09,ml,5,166,,0.1,av,av91048908,2022-02-05T01:31:08.450Z,"88 km W of Adak, Alaska",earthquake,0.34,0.42,0.257857866420992,5,reviewed,av,av
2022-02-04T18:27:52.340Z,33.0423333,-116.3628333,13.58,1.25,ml,37,59,0.07226,0.18,ci,ci40176648,2022-02-04T23:12:36.738Z,"23km E of Julian, CA",earthquake,0.23,0.52,0.146,23,reviewed,ci,ci
2022-02-04T18:22:36.200Z,38.8484993,-122.8031693,1.42,0.37,md,13,69,0.007903,0.03,nc,nc73688311,2022-02-04T18:56:12.671Z,"8km WNW of Cobb, CA",earthquake,0.34,0.5,,1,automatic,nc,nc
2022-02-04T18:14:38.290Z,38.5288333,-119.5353333,2.28,2.18,md,17,81,0.04582,0.06,nc,nc73688301,2022-02-08T06:03:19.700Z,"5km WNW of Walker, CA",earthquake,0.19,0.53,0.288,25,reviewed,nc,nc
2022-02-04T18:14:31.060Z,17.9938333333333,-66.9706666666667,8.09,1.82,md,6,149,,0.07,pr,pr71332763,2022-02-04T19:07:26.410Z,"5 km W of Fuig, Puerto Rico",earthquake,0.38,0.9,0.119300529521066,5,reviewed,pr,pr
2022-02-04T18:05:53.030Z,19.3958333333333,-155.623666666667,0.25,0.55,md,8,108,,0.08,hv,hv72903197,2022-02-04T18:55:14.120Z,"26 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.6,0.39,0.134427332655006,4,reviewed,hv,hv
2022-02-04T18:03:18.834Z,60.3037,-141.0233,3.3,1.5,ml,,,,0.51,ak,ak0221m6jmro,2022-02-04T18:07:32.714Z,"111 km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-04T18:02:35.500Z,38.8219986,-122.7874985,1.18,1.15,md,23,59,0.01022,0.05,nc,nc73688296,2022-02-04T21:16:12.546Z,"6km W of Cobb, CA",earthquake,0.19,0.37,0.08,5,automatic,nc,nc
2022-02-04T17:59:07.790Z,19.4025,-155.617166666667,-1.1,0.56,md,13,98,,0.12,hv,hv72903187,2022-02-04T19:00:26.210Z,"26 km NNW of Pāhala, Hawaii",earthquake,0.54,0.36,0.0747316306854546,5,reviewed,hv,hv
2022-02-04T17:48:04.430Z,47.9386667,-115.3761667,6.01,1.24,ml,8,175,0.406,0.3,mb,mb80537844,2022-02-07T16:49:56.260Z,"20 km NE of Trout Creek, Montana",earthquake,1.63,16.14,0.088,3,reviewed,mb,mb
2022-02-04T17:44:26.140Z,38.0698333,-118.7371667,-0.32,2.16,md,33,50,0.2455,0.06,nc,nc73688286,2022-02-05T02:38:27.871Z,"29km ESE of Bodie, CA",earthquake,0.21,31.61,0.128,32,reviewed,nc,nc
2022-02-04T17:38:34.290Z,19.1536674499512,-155.474502563477,34.5699996948242,2.20000005,md,31,146,,0.140000001,hv,hv72903152,2022-02-04T17:41:54.450Z,"5 km S of Pāhala, Hawaii",earthquake,0.8,1.01999998,1.03999996,7,automatic,hv,hv
2022-02-04T17:31:29.200Z,36.022,-117.7755,1.94,1.01,ml,18,59,0.008898,0.09,ci,ci40176600,2022-02-04T23:07:04.145Z,"15km NE of Little Lake, CA",earthquake,0.15,0.15,0.177,16,reviewed,ci,ci
2022-02-04T17:26:14.816Z,60.1644,-140.8805,15.3,1.7,ml,,,,0.75,ak,ak0221m634bt,2022-02-04T17:29:09.403Z,"94 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-04T17:17:33.430Z,44.53783333333333,-122.54266666666666,10.18,1.8900000000000001,ml,23,68,0.1402,0.33,uw,uw61814641,2022-02-04T17:31:31.640Z,"16 km NNW of Cascadia, Oregon",earthquake,0.45,2.35,0.19689933712256713,14,reviewed,uw,uw
2022-02-04T17:16:43.040Z,33.4786667,-116.4341667,13.49,0.5,ml,11,139,0.1128,0.11,ci,ci40176592,2022-02-04T18:22:02.470Z,"24km SSW of La Quinta, CA",earthquake,0.35,0.87,0.125,2,reviewed,ci,ci
2022-02-04T17:13:45.210Z,33.4791667,-116.4345,14.06,0.76,ml,29,71,0.04473,0.12,ci,ci40176584,2022-02-04T22:57:27.888Z,"24km SSW of La Quinta, CA",earthquake,0.17,0.31,0.097,12,reviewed,ci,ci
2022-02-04T17:11:00.130Z,38.8283348,-122.8525009,1.77,0.37,md,10,107,0.003505,0.01,nc,nc73688281,2022-02-04T17:21:11.075Z,"10km NW of The Geysers, CA",earthquake,0.4,0.52,0.01,2,automatic,nc,nc
2022-02-04T17:06:50.990Z,36.0898333,-117.862,4.12,1.04,ml,19,72,0.02829,0.1,ci,ci40176576,2022-02-04T22:46:23.670Z,"9km ENE of Coso Junction, CA",earthquake,0.19,0.23,0.176,7,reviewed,ci,ci
2022-02-04T17:04:42.760Z,36.0748333,-120.65,3.71,0.35,md,7,298,0.04401,0.05,nc,nc73688276,2022-02-05T01:39:16.094Z,"24km ENE of San Ardo, CA",earthquake,0.86,1.26,0.369,3,reviewed,nc,nc
2022-02-04T17:04:09.900Z,51.8565,-177.8075,3.06,0.29,ml,4,255,,0.21,av,av91048903,2022-02-05T01:27:15.820Z,"80 km W of Adak, Alaska",earthquake,1.09,1.83,0.24988891167952,4,reviewed,av,av
2022-02-04T16:55:16.910Z,58.8261,-152.331,60.1,2,ml,,,,0.53,ak,ak0221m5nwnf,2022-02-04T16:58:46.217Z,"63 km SSW of Nanwalek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-02-04T16:50:38.935Z,61.5728,-141.6787,14.6,1.7,ml,,,,0.5,ak,ak0221m5mvrp,2022-02-04T16:53:35.532Z,"67 km ENE of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-02-04T16:50:35.090Z,19.4813333333333,-155.646333333333,4.38,0.69,md,13,127,,0.1,hv,hv72903097,2022-02-04T18:03:27.510Z,"23 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.84,0.205665878444012,6,reviewed,hv,hv
2022-02-04T16:40:02.570Z,38.8446655,-122.8248367,1.7,0.86,md,13,132,0.01005,0.07,nc,nc73688271,2022-02-04T16:52:10.885Z,"9km WNW of Cobb, CA",earthquake,0.5,0.63,,1,automatic,nc,nc
2022-02-04T16:39:35.540Z,51.8616666666667,-177.820333333333,3.15,1.16,ml,6,160,,0.1,av,av91479211,2022-02-04T21:52:18.540Z,"81 km W of Adak, Alaska",earthquake,0.37,0.36,0.365575073952326,6,reviewed,av,av
2022-02-04T16:23:40.369Z,53.121,-166.6547,10,3.7,mb,,208,0.687,0.94,us,us7000gi0q,2022-02-04T23:48:40.990Z,"84 km S of Unalaska, Alaska",earthquake,1.8,2,0.191,7,reviewed,us,us
2022-02-04T16:22:07.950Z,51.8575,-177.829333333333,-1.44,0.39,ml,6,234,,0.26,av,av91479186,2022-02-04T21:47:25.530Z,"82 km W of Adak, Alaska",earthquake,1.63,2.37,0.277691545536249,6,reviewed,av,av
2022-02-04T16:15:12.920Z,51.8576666666667,-177.815666666667,2.93,0.56,ml,4,247,,0.09,av,av91479171,2022-02-04T21:40:37.210Z,"81 km W of Adak, Alaska",earthquake,0.62,1.14,0.440103303816745,4,reviewed,av,av
2022-02-04T16:12:31.984Z,63.9918,-148.7922,112.8,2,ml,,,,0.61,ak,ak0221m5eq9p,2022-02-04T16:18:31.711Z,"16 km E of Ferry, Alaska",earthquake,,0.9,,,automatic,ak,ak
